,Imgdata,Price,Rating,Title
842,"{'src': '../media/cache/9f/59/9f59f01fa916a7bb8f0b28a4012179a4.jpg', 'alt': 'Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More'}",30.52,Three,"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More"
843,"{'src': '../media/cache/9c/2e/9c2e0eb8866b8e3f3b768994fd3d1c1a.jpg', 'alt': 'Chase Me (Paris Nights #2)'}",25.27,Five,Chase Me (Paris Nights #2)
844,"{'src': '../media/cache/44/cc/44ccc99c8f82c33d4f9d2afa4ef25787.jpg', 'alt': 'Black Dust'}",34.53,Five,Black Dust
845,"{'src': '../media/cache/af/6e/af6e796160fe63e0cf19d44395c7ddf2.jpg', 'alt': 'Birdsong: A Story in Pictures'}",54.64,Three,Birdsong: A Story in Pictures
846,"{'src': '../media/cache/ef/0b/ef0bed08de4e083dba5e20fdb98d9c36.jpg', 'alt': ""America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana""}",22.50,Three,America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana
847,"{'src': '../media/cache/d6/da/d6da0371958068bbaf39ea9c174275cd.jpg', 'alt': 'Aladdin and His Wonderful Lamp'}",53.13,Three,Aladdin and His Wonderful Lamp
848,"{'src': '../media/cache/2e/98/2e98c332bf8563b584784971541c4445.jpg', 'alt': 'Worlds Elsewhere: Journeys Around Shakespeare’s Globe'}",40.30,Five,Worlds Elsewhere: Journeys Around Shakespeare’s Globe
849,"{'src': '../media/cache/a5/41/a5416b9646aaa7287baa287ec2590270.jpg', 'alt': 'Wall and Piece'}",44.18,Four,Wall and Piece
850,"{'src': '../media/cache/0f/7e/0f7ee69495c0df1d35723f012624a9f8.jpg', 'alt': 'The Four Agreements: A Practical Guide to Personal Freedom'}",17.66,Five,The Four Agreements: A Practical Guide to Personal Freedom
851,"{'src': '../media/cache/38/c5/38c56fba316c07305643a8065269594e.jpg', 'alt': 'The Five Love Languages: How to Express Heartfelt Commitment to Your Mate'}",31.05,Three,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate
852,"{'src': '../media/cache/5d/7e/5d7ecde8e81513eba8a64c9fe000744b.jpg', 'alt': 'The Elephant Tree'}",23.82,Five,The Elephant Tree
853,"{'src': '../media/cache/cf/bb/cfbb5e62715c6d888fd07794c9bab5d6.jpg', 'alt': 'The Bear and the Piano'}",36.89,One,The Bear and the Piano
854,"{'src': '../media/cache/65/71/6571919836ec51ed54f0050c31d8a0cd.jpg', 'alt': ""Sophie's World""}",15.94,Five,Sophie's World
855,"{'src': '../media/cache/12/53/1253c21c5ef3c6d075c5fa3f5fecee6a.jpg', 'alt': 'Penny Maybe'}",33.29,Three,Penny Maybe
856,"{'src': '../media/cache/f5/88/f5889d038f5d8e949b494d147c2dcf54.jpg', 'alt': 'Maude (1883-1993):She Grew Up with the country'}",18.02,Two,Maude (1883-1993):She Grew Up with the country
857,"{'src': '../media/cache/23/85/238570a1c284e730dbc737a7e631ae2b.jpg', 'alt': 'In a Dark, Dark Wood'}",19.63,One,"In a Dark, Dark Wood"
858,"{'src': '../media/cache/e1/5c/e15c289ba58cea38519e1281e859f0c1.jpg', 'alt': 'Behind Closed Doors'}",52.22,Four,Behind Closed Doors
859,"{'src': '../media/cache/e9/20/e9203b733126c4a0832a1c7885dc27cf.jpg', 'alt': ""You can't bury them all: Poems""}",33.63,Two,You can't bury them all: Poems
860,"{'src': '../media/cache/5d/72/5d72709c6a7a9584a4d1cf07648bfce1.jpg', 'alt': 'In Her Wake'}",12.84,One,In Her Wake
861,"{'src': '../media/cache/5c/c8/5cc8e107246cb478960d4f0aba1e1c8e.jpg', 'alt': 'How Music Works'}",37.32,Two,How Music Works
862,"{'src': '../media/cache/9f/59/9f59f01fa916a7bb8f0b28a4012179a4.jpg', 'alt': 'Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More'}",30.52,Three,"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More"
863,"{'src': '../media/cache/9c/2e/9c2e0eb8866b8e3f3b768994fd3d1c1a.jpg', 'alt': 'Chase Me (Paris Nights #2)'}",25.27,Five,Chase Me (Paris Nights #2)
864,"{'src': '../media/cache/44/cc/44ccc99c8f82c33d4f9d2afa4ef25787.jpg', 'alt': 'Black Dust'}",34.53,Five,Black Dust
865,"{'src': '../media/cache/af/6e/af6e796160fe63e0cf19d44395c7ddf2.jpg', 'alt': 'Birdsong: A Story in Pictures'}",54.64,Three,Birdsong: A Story in Pictures
866,"{'src': '../media/cache/ef/0b/ef0bed08de4e083dba5e20fdb98d9c36.jpg', 'alt': ""America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana""}",22.50,Three,America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana
867,"{'src': '../media/cache/d6/da/d6da0371958068bbaf39ea9c174275cd.jpg', 'alt': 'Aladdin and His Wonderful Lamp'}",53.13,Three,Aladdin and His Wonderful Lamp
868,"{'src': '../media/cache/2e/98/2e98c332bf8563b584784971541c4445.jpg', 'alt': 'Worlds Elsewhere: Journeys Around Shakespeare’s Globe'}",40.30,Five,Worlds Elsewhere: Journeys Around Shakespeare’s Globe
869,"{'src': '../media/cache/a5/41/a5416b9646aaa7287baa287ec2590270.jpg', 'alt': 'Wall and Piece'}",44.18,Four,Wall and Piece
870,"{'src': '../media/cache/0f/7e/0f7ee69495c0df1d35723f012624a9f8.jpg', 'alt': 'The Four Agreements: A Practical Guide to Personal Freedom'}",17.66,Five,The Four Agreements: A Practical Guide to Personal Freedom
871,"{'src': '../media/cache/38/c5/38c56fba316c07305643a8065269594e.jpg', 'alt': 'The Five Love Languages: How to Express Heartfelt Commitment to Your Mate'}",31.05,Three,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate
872,"{'src': '../media/cache/5d/7e/5d7ecde8e81513eba8a64c9fe000744b.jpg', 'alt': 'The Elephant Tree'}",23.82,Five,The Elephant Tree
873,"{'src': '../media/cache/cf/bb/cfbb5e62715c6d888fd07794c9bab5d6.jpg', 'alt': 'The Bear and the Piano'}",36.89,One,The Bear and the Piano
874,"{'src': '../media/cache/65/71/6571919836ec51ed54f0050c31d8a0cd.jpg', 'alt': ""Sophie's World""}",15.94,Five,Sophie's World
875,"{'src': '../media/cache/12/53/1253c21c5ef3c6d075c5fa3f5fecee6a.jpg', 'alt': 'Penny Maybe'}",33.29,Three,Penny Maybe
876,"{'src': '../media/cache/f5/88/f5889d038f5d8e949b494d147c2dcf54.jpg', 'alt': 'Maude (1883-1993):She Grew Up with the country'}",18.02,Two,Maude (1883-1993):She Grew Up with the country
877,"{'src': '../media/cache/23/85/238570a1c284e730dbc737a7e631ae2b.jpg', 'alt': 'In a Dark, Dark Wood'}",19.63,One,"In a Dark, Dark Wood"
878,"{'src': '../media/cache/e1/5c/e15c289ba58cea38519e1281e859f0c1.jpg', 'alt': 'Behind Closed Doors'}",52.22,Four,Behind Closed Doors
879,"{'src': '../media/cache/e9/20/e9203b733126c4a0832a1c7885dc27cf.jpg', 'alt': ""You can't bury them all: Poems""}",33.63,Two,You can't bury them all: Poems
880,"{'src': '../media/cache/5d/72/5d72709c6a7a9584a4d1cf07648bfce1.jpg', 'alt': 'In Her Wake'}",12.84,One,In Her Wake
881,"{'src': '../media/cache/5c/c8/5cc8e107246cb478960d4f0aba1e1c8e.jpg', 'alt': 'How Music Works'}",37.32,Two,How Music Works
882,"{'src': '../media/cache/9f/59/9f59f01fa916a7bb8f0b28a4012179a4.jpg', 'alt': 'Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More'}",30.52,Three,"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More"
883,"{'src': '../media/cache/9c/2e/9c2e0eb8866b8e3f3b768994fd3d1c1a.jpg', 'alt': 'Chase Me (Paris Nights #2)'}",25.27,Five,Chase Me (Paris Nights #2)
884,"{'src': '../media/cache/44/cc/44ccc99c8f82c33d4f9d2afa4ef25787.jpg', 'alt': 'Black Dust'}",34.53,Five,Black Dust
885,"{'src': '../media/cache/af/6e/af6e796160fe63e0cf19d44395c7ddf2.jpg', 'alt': 'Birdsong: A Story in Pictures'}",54.64,Three,Birdsong: A Story in Pictures
886,"{'src': '../media/cache/ef/0b/ef0bed08de4e083dba5e20fdb98d9c36.jpg', 'alt': ""America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana""}",22.50,Three,America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana
887,"{'src': '../media/cache/d6/da/d6da0371958068bbaf39ea9c174275cd.jpg', 'alt': 'Aladdin and His Wonderful Lamp'}",53.13,Three,Aladdin and His Wonderful Lamp
888,"{'src': '../media/cache/2e/98/2e98c332bf8563b584784971541c4445.jpg', 'alt': 'Worlds Elsewhere: Journeys Around Shakespeare’s Globe'}",40.30,Five,Worlds Elsewhere: Journeys Around Shakespeare’s Globe
889,"{'src': '../media/cache/a5/41/a5416b9646aaa7287baa287ec2590270.jpg', 'alt': 'Wall and Piece'}",44.18,Four,Wall and Piece
890,"{'src': '../media/cache/0f/7e/0f7ee69495c0df1d35723f012624a9f8.jpg', 'alt': 'The Four Agreements: A Practical Guide to Personal Freedom'}",17.66,Five,The Four Agreements: A Practical Guide to Personal Freedom
891,"{'src': '../media/cache/38/c5/38c56fba316c07305643a8065269594e.jpg', 'alt': 'The Five Love Languages: How to Express Heartfelt Commitment to Your Mate'}",31.05,Three,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate
892,"{'src': '../media/cache/5d/7e/5d7ecde8e81513eba8a64c9fe000744b.jpg', 'alt': 'The Elephant Tree'}",23.82,Five,The Elephant Tree
893,"{'src': '../media/cache/cf/bb/cfbb5e62715c6d888fd07794c9bab5d6.jpg', 'alt': 'The Bear and the Piano'}",36.89,One,The Bear and the Piano
894,"{'src': '../media/cache/65/71/6571919836ec51ed54f0050c31d8a0cd.jpg', 'alt': ""Sophie's World""}",15.94,Five,Sophie's World
895,"{'src': '../media/cache/12/53/1253c21c5ef3c6d075c5fa3f5fecee6a.jpg', 'alt': 'Penny Maybe'}",33.29,Three,Penny Maybe
896,"{'src': '../media/cache/f5/88/f5889d038f5d8e949b494d147c2dcf54.jpg', 'alt': 'Maude (1883-1993):She Grew Up with the country'}",18.02,Two,Maude (1883-1993):She Grew Up with the country
897,"{'src': '../media/cache/23/85/238570a1c284e730dbc737a7e631ae2b.jpg', 'alt': 'In a Dark, Dark Wood'}",19.63,One,"In a Dark, Dark Wood"
898,"{'src': '../media/cache/e1/5c/e15c289ba58cea38519e1281e859f0c1.jpg', 'alt': 'Behind Closed Doors'}",52.22,Four,Behind Closed Doors
899,"{'src': '../media/cache/e9/20/e9203b733126c4a0832a1c7885dc27cf.jpg', 'alt': ""You can't bury them all: Poems""}",33.63,Two,You can't bury them all: Poems
900,"{'src': '../media/cache/5d/72/5d72709c6a7a9584a4d1cf07648bfce1.jpg', 'alt': 'In Her Wake'}",12.84,One,In Her Wake
901,"{'src': '../media/cache/5c/c8/5cc8e107246cb478960d4f0aba1e1c8e.jpg', 'alt': 'How Music Works'}",37.32,Two,How Music Works
902,"{'src': '../media/cache/9f/59/9f59f01fa916a7bb8f0b28a4012179a4.jpg', 'alt': 'Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More'}",30.52,Three,"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More"
903,"{'src': '../media/cache/9c/2e/9c2e0eb8866b8e3f3b768994fd3d1c1a.jpg', 'alt': 'Chase Me (Paris Nights #2)'}",25.27,Five,Chase Me (Paris Nights #2)
904,"{'src': '../media/cache/44/cc/44ccc99c8f82c33d4f9d2afa4ef25787.jpg', 'alt': 'Black Dust'}",34.53,Five,Black Dust
905,"{'src': '../media/cache/af/6e/af6e796160fe63e0cf19d44395c7ddf2.jpg', 'alt': 'Birdsong: A Story in Pictures'}",54.64,Three,Birdsong: A Story in Pictures
906,"{'src': '../media/cache/ef/0b/ef0bed08de4e083dba5e20fdb98d9c36.jpg', 'alt': ""America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana""}",22.50,Three,America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana
907,"{'src': '../media/cache/d6/da/d6da0371958068bbaf39ea9c174275cd.jpg', 'alt': 'Aladdin and His Wonderful Lamp'}",53.13,Three,Aladdin and His Wonderful Lamp
908,"{'src': '../media/cache/2e/98/2e98c332bf8563b584784971541c4445.jpg', 'alt': 'Worlds Elsewhere: Journeys Around Shakespeare’s Globe'}",40.30,Five,Worlds Elsewhere: Journeys Around Shakespeare’s Globe
909,"{'src': '../media/cache/a5/41/a5416b9646aaa7287baa287ec2590270.jpg', 'alt': 'Wall and Piece'}",44.18,Four,Wall and Piece
910,"{'src': '../media/cache/0f/7e/0f7ee69495c0df1d35723f012624a9f8.jpg', 'alt': 'The Four Agreements: A Practical Guide to Personal Freedom'}",17.66,Five,The Four Agreements: A Practical Guide to Personal Freedom
911,"{'src': '../media/cache/38/c5/38c56fba316c07305643a8065269594e.jpg', 'alt': 'The Five Love Languages: How to Express Heartfelt Commitment to Your Mate'}",31.05,Three,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate
912,"{'src': '../media/cache/5d/7e/5d7ecde8e81513eba8a64c9fe000744b.jpg', 'alt': 'The Elephant Tree'}",23.82,Five,The Elephant Tree
913,"{'src': '../media/cache/cf/bb/cfbb5e62715c6d888fd07794c9bab5d6.jpg', 'alt': 'The Bear and the Piano'}",36.89,One,The Bear and the Piano
914,"{'src': '../media/cache/65/71/6571919836ec51ed54f0050c31d8a0cd.jpg', 'alt': ""Sophie's World""}",15.94,Five,Sophie's World
915,"{'src': '../media/cache/12/53/1253c21c5ef3c6d075c5fa3f5fecee6a.jpg', 'alt': 'Penny Maybe'}",33.29,Three,Penny Maybe
916,"{'src': '../media/cache/f5/88/f5889d038f5d8e949b494d147c2dcf54.jpg', 'alt': 'Maude (1883-1993):She Grew Up with the country'}",18.02,Two,Maude (1883-1993):She Grew Up with the country
917,"{'src': '../media/cache/23/85/238570a1c284e730dbc737a7e631ae2b.jpg', 'alt': 'In a Dark, Dark Wood'}",19.63,One,"In a Dark, Dark Wood"
918,"{'src': '../media/cache/e1/5c/e15c289ba58cea38519e1281e859f0c1.jpg', 'alt': 'Behind Closed Doors'}",52.22,Four,Behind Closed Doors
919,"{'src': '../media/cache/e9/20/e9203b733126c4a0832a1c7885dc27cf.jpg', 'alt': ""You can't bury them all: Poems""}",33.63,Two,You can't bury them all: Poems
920,"{'src': '../media/cache/5d/72/5d72709c6a7a9584a4d1cf07648bfce1.jpg', 'alt': 'In Her Wake'}",12.84,One,In Her Wake
921,"{'src': '../media/cache/5c/c8/5cc8e107246cb478960d4f0aba1e1c8e.jpg', 'alt': 'How Music Works'}",37.32,Two,How Music Works
922,"{'src': '../media/cache/9f/59/9f59f01fa916a7bb8f0b28a4012179a4.jpg', 'alt': 'Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More'}",30.52,Three,"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More"
923,"{'src': '../media/cache/9c/2e/9c2e0eb8866b8e3f3b768994fd3d1c1a.jpg', 'alt': 'Chase Me (Paris Nights #2)'}",25.27,Five,Chase Me (Paris Nights #2)
924,"{'src': '../media/cache/44/cc/44ccc99c8f82c33d4f9d2afa4ef25787.jpg', 'alt': 'Black Dust'}",34.53,Five,Black Dust
925,"{'src': '../media/cache/af/6e/af6e796160fe63e0cf19d44395c7ddf2.jpg', 'alt': 'Birdsong: A Story in Pictures'}",54.64,Three,Birdsong: A Story in Pictures
926,"{'src': '../media/cache/ef/0b/ef0bed08de4e083dba5e20fdb98d9c36.jpg', 'alt': ""America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana""}",22.50,Three,America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana
927,"{'src': '../media/cache/d6/da/d6da0371958068bbaf39ea9c174275cd.jpg', 'alt': 'Aladdin and His Wonderful Lamp'}",53.13,Three,Aladdin and His Wonderful Lamp
928,"{'src': '../media/cache/2e/98/2e98c332bf8563b584784971541c4445.jpg', 'alt': 'Worlds Elsewhere: Journeys Around Shakespeare’s Globe'}",40.30,Five,Worlds Elsewhere: Journeys Around Shakespeare’s Globe
929,"{'src': '../media/cache/a5/41/a5416b9646aaa7287baa287ec2590270.jpg', 'alt': 'Wall and Piece'}",44.18,Four,Wall and Piece
930,"{'src': '../media/cache/0f/7e/0f7ee69495c0df1d35723f012624a9f8.jpg', 'alt': 'The Four Agreements: A Practical Guide to Personal Freedom'}",17.66,Five,The Four Agreements: A Practical Guide to Personal Freedom
931,"{'src': '../media/cache/38/c5/38c56fba316c07305643a8065269594e.jpg', 'alt': 'The Five Love Languages: How to Express Heartfelt Commitment to Your Mate'}",31.05,Three,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate
932,"{'src': '../media/cache/5d/7e/5d7ecde8e81513eba8a64c9fe000744b.jpg', 'alt': 'The Elephant Tree'}",23.82,Five,The Elephant Tree
933,"{'src': '../media/cache/cf/bb/cfbb5e62715c6d888fd07794c9bab5d6.jpg', 'alt': 'The Bear and the Piano'}",36.89,One,The Bear and the Piano
934,"{'src': '../media/cache/65/71/6571919836ec51ed54f0050c31d8a0cd.jpg', 'alt': ""Sophie's World""}",15.94,Five,Sophie's World
935,"{'src': '../media/cache/12/53/1253c21c5ef3c6d075c5fa3f5fecee6a.jpg', 'alt': 'Penny Maybe'}",33.29,Three,Penny Maybe
936,"{'src': '../media/cache/f5/88/f5889d038f5d8e949b494d147c2dcf54.jpg', 'alt': 'Maude (1883-1993):She Grew Up with the country'}",18.02,Two,Maude (1883-1993):She Grew Up with the country
937,"{'src': '../media/cache/23/85/238570a1c284e730dbc737a7e631ae2b.jpg', 'alt': 'In a Dark, Dark Wood'}",19.63,One,"In a Dark, Dark Wood"
938,"{'src': '../media/cache/e1/5c/e15c289ba58cea38519e1281e859f0c1.jpg', 'alt': 'Behind Closed Doors'}",52.22,Four,Behind Closed Doors
939,"{'src': '../media/cache/e9/20/e9203b733126c4a0832a1c7885dc27cf.jpg', 'alt': ""You can't bury them all: Poems""}",33.63,Two,You can't bury them all: Poems
940,"{'src': '../media/cache/5d/72/5d72709c6a7a9584a4d1cf07648bfce1.jpg', 'alt': 'In Her Wake'}",12.84,One,In Her Wake
941,"{'src': '../media/cache/5c/c8/5cc8e107246cb478960d4f0aba1e1c8e.jpg', 'alt': 'How Music Works'}",37.32,Two,How Music Works
942,"{'src': '../media/cache/9f/59/9f59f01fa916a7bb8f0b28a4012179a4.jpg', 'alt': 'Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More'}",30.52,Three,"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More"
943,"{'src': '../media/cache/9c/2e/9c2e0eb8866b8e3f3b768994fd3d1c1a.jpg', 'alt': 'Chase Me (Paris Nights #2)'}",25.27,Five,Chase Me (Paris Nights #2)
944,"{'src': '../media/cache/44/cc/44ccc99c8f82c33d4f9d2afa4ef25787.jpg', 'alt': 'Black Dust'}",34.53,Five,Black Dust
945,"{'src': '../media/cache/af/6e/af6e796160fe63e0cf19d44395c7ddf2.jpg', 'alt': 'Birdsong: A Story in Pictures'}",54.64,Three,Birdsong: A Story in Pictures
946,"{'src': '../media/cache/ef/0b/ef0bed08de4e083dba5e20fdb98d9c36.jpg', 'alt': ""America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana""}",22.50,Three,America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana
947,"{'src': '../media/cache/d6/da/d6da0371958068bbaf39ea9c174275cd.jpg', 'alt': 'Aladdin and His Wonderful Lamp'}",53.13,Three,Aladdin and His Wonderful Lamp
948,"{'src': '../media/cache/2e/98/2e98c332bf8563b584784971541c4445.jpg', 'alt': 'Worlds Elsewhere: Journeys Around Shakespeare’s Globe'}",40.30,Five,Worlds Elsewhere: Journeys Around Shakespeare’s Globe
949,"{'src': '../media/cache/a5/41/a5416b9646aaa7287baa287ec2590270.jpg', 'alt': 'Wall and Piece'}",44.18,Four,Wall and Piece
950,"{'src': '../media/cache/0f/7e/0f7ee69495c0df1d35723f012624a9f8.jpg', 'alt': 'The Four Agreements: A Practical Guide to Personal Freedom'}",17.66,Five,The Four Agreements: A Practical Guide to Personal Freedom
951,"{'src': '../media/cache/38/c5/38c56fba316c07305643a8065269594e.jpg', 'alt': 'The Five Love Languages: How to Express Heartfelt Commitment to Your Mate'}",31.05,Three,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate
952,"{'src': '../media/cache/5d/7e/5d7ecde8e81513eba8a64c9fe000744b.jpg', 'alt': 'The Elephant Tree'}",23.82,Five,The Elephant Tree
953,"{'src': '../media/cache/cf/bb/cfbb5e62715c6d888fd07794c9bab5d6.jpg', 'alt': 'The Bear and the Piano'}",36.89,One,The Bear and the Piano
954,"{'src': '../media/cache/65/71/6571919836ec51ed54f0050c31d8a0cd.jpg', 'alt': ""Sophie's World""}",15.94,Five,Sophie's World
955,"{'src': '../media/cache/12/53/1253c21c5ef3c6d075c5fa3f5fecee6a.jpg', 'alt': 'Penny Maybe'}",33.29,Three,Penny Maybe
956,"{'src': '../media/cache/f5/88/f5889d038f5d8e949b494d147c2dcf54.jpg', 'alt': 'Maude (1883-1993):She Grew Up with the country'}",18.02,Two,Maude (1883-1993):She Grew Up with the country
957,"{'src': '../media/cache/23/85/238570a1c284e730dbc737a7e631ae2b.jpg', 'alt': 'In a Dark, Dark Wood'}",19.63,One,"In a Dark, Dark Wood"
958,"{'src': '../media/cache/e1/5c/e15c289ba58cea38519e1281e859f0c1.jpg', 'alt': 'Behind Closed Doors'}",52.22,Four,Behind Closed Doors
959,"{'src': '../media/cache/e9/20/e9203b733126c4a0832a1c7885dc27cf.jpg', 'alt': ""You can't bury them all: Poems""}",33.63,Two,You can't bury them all: Poems
960,"{'src': '../media/cache/5d/72/5d72709c6a7a9584a4d1cf07648bfce1.jpg', 'alt': 'In Her Wake'}",12.84,One,In Her Wake
961,"{'src': '../media/cache/5c/c8/5cc8e107246cb478960d4f0aba1e1c8e.jpg', 'alt': 'How Music Works'}",37.32,Two,How Music Works
962,"{'src': '../media/cache/9f/59/9f59f01fa916a7bb8f0b28a4012179a4.jpg', 'alt': 'Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More'}",30.52,Three,"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More"
963,"{'src': '../media/cache/9c/2e/9c2e0eb8866b8e3f3b768994fd3d1c1a.jpg', 'alt': 'Chase Me (Paris Nights #2)'}",25.27,Five,Chase Me (Paris Nights #2)
964,"{'src': '../media/cache/44/cc/44ccc99c8f82c33d4f9d2afa4ef25787.jpg', 'alt': 'Black Dust'}",34.53,Five,Black Dust
965,"{'src': '../media/cache/af/6e/af6e796160fe63e0cf19d44395c7ddf2.jpg', 'alt': 'Birdsong: A Story in Pictures'}",54.64,Three,Birdsong: A Story in Pictures
966,"{'src': '../media/cache/ef/0b/ef0bed08de4e083dba5e20fdb98d9c36.jpg', 'alt': ""America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana""}",22.50,Three,America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana
967,"{'src': '../media/cache/d6/da/d6da0371958068bbaf39ea9c174275cd.jpg', 'alt': 'Aladdin and His Wonderful Lamp'}",53.13,Three,Aladdin and His Wonderful Lamp
968,"{'src': '../media/cache/2e/98/2e98c332bf8563b584784971541c4445.jpg', 'alt': 'Worlds Elsewhere: Journeys Around Shakespeare’s Globe'}",40.30,Five,Worlds Elsewhere: Journeys Around Shakespeare’s Globe
969,"{'src': '../media/cache/a5/41/a5416b9646aaa7287baa287ec2590270.jpg', 'alt': 'Wall and Piece'}",44.18,Four,Wall and Piece
970,"{'src': '../media/cache/0f/7e/0f7ee69495c0df1d35723f012624a9f8.jpg', 'alt': 'The Four Agreements: A Practical Guide to Personal Freedom'}",17.66,Five,The Four Agreements: A Practical Guide to Personal Freedom
971,"{'src': '../media/cache/38/c5/38c56fba316c07305643a8065269594e.jpg', 'alt': 'The Five Love Languages: How to Express Heartfelt Commitment to Your Mate'}",31.05,Three,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate
972,"{'src': '../media/cache/5d/7e/5d7ecde8e81513eba8a64c9fe000744b.jpg', 'alt': 'The Elephant Tree'}",23.82,Five,The Elephant Tree
973,"{'src': '../media/cache/cf/bb/cfbb5e62715c6d888fd07794c9bab5d6.jpg', 'alt': 'The Bear and the Piano'}",36.89,One,The Bear and the Piano
974,"{'src': '../media/cache/65/71/6571919836ec51ed54f0050c31d8a0cd.jpg', 'alt': ""Sophie's World""}",15.94,Five,Sophie's World
975,"{'src': '../media/cache/12/53/1253c21c5ef3c6d075c5fa3f5fecee6a.jpg', 'alt': 'Penny Maybe'}",33.29,Three,Penny Maybe
976,"{'src': '../media/cache/f5/88/f5889d038f5d8e949b494d147c2dcf54.jpg', 'alt': 'Maude (1883-1993):She Grew Up with the country'}",18.02,Two,Maude (1883-1993):She Grew Up with the country
977,"{'src': '../media/cache/23/85/238570a1c284e730dbc737a7e631ae2b.jpg', 'alt': 'In a Dark, Dark Wood'}",19.63,One,"In a Dark, Dark Wood"
978,"{'src': '../media/cache/e1/5c/e15c289ba58cea38519e1281e859f0c1.jpg', 'alt': 'Behind Closed Doors'}",52.22,Four,Behind Closed Doors
979,"{'src': '../media/cache/e9/20/e9203b733126c4a0832a1c7885dc27cf.jpg', 'alt': ""You can't bury them all: Poems""}",33.63,Two,You can't bury them all: Poems
980,"{'src': '../media/cache/5d/72/5d72709c6a7a9584a4d1cf07648bfce1.jpg', 'alt': 'In Her Wake'}",12.84,One,In Her Wake
981,"{'src': '../media/cache/5c/c8/5cc8e107246cb478960d4f0aba1e1c8e.jpg', 'alt': 'How Music Works'}",37.32,Two,How Music Works
